MP_id,Formula,Ref_index (1),Ref_index (2),Ref_index (3),GGA direct band gap (eV),Effective_frequency (eV),Average_optical_gap (eV),effective_mass_valence,effective_mass_conduction,effective_mass_transition
mp-5403,Rb2TiO3,1.72953035821867,1.69507983882766,1.72653245263447,3.8794,10.6789476559389,8.55027453489699,53.3082983487565,18.5543425970468,0.072654544175676
mp-10299,Ca4PdO6,2.28092262034467,2.28134965097418,2.28050780967749,1.7922,11.5169328792542,7.13668565459061,3.91350906126519,2.60971528264744,0.638708715418144
mp-11673,Sc2(SeO4)3,1.79388882598672,1.79380730013009,1.77606097586766,3.5636,10.9572568698898,8.4291010427014,20.8381326174906,1.80938837926922,0.600661887663993
mp-510076,Rb7Au5O2,2.09714326167766,2.05999866990248,2.11022739769912,0.6839,8.31351199333145,5.54813641893078,1554.76456732581,0.492345250840877,2.03173823039106
mp-29297,Cd3(ClO)2,2.10972487068812,2.15613517201496,2.14481303614091,1.2841,15.2276711667865,9.96691450863551,2.7586199040369,0.218221189387902,4.94500651704835
mp-542201,Ba3Nb2O8,1.92573759635107,1.92285474490405,1.94939164356473,4.5713,12.4684694035795,8.91561247543229,4.90913116931041,0.499269210132781,2.20662947126474
mp-9986,CsAuO,1.82960031700915,2.02325207030661,1.98886661945943,1.3914,10.2452332195766,7.27606782161516,543.924325811207,0.925656016245497,1.08215340549061
mp-27927,NbAlO4,2.12921323497671,2.04245287583337,2.01349145515942,3.5487,12.7876334656881,8.63240561699247,4.29307095016463,29.4467195686705,0.26689313032206
mp-754246,TiSnO3,2.42450899152798,2.55628638458213,2.58098233624331,1.4329,12.0692401723238,6.89927917581468,0.513861226833584,1.54574967226922,2.59298598156045
mp-16834,Zn3(AsO4)2,1.89470546787621,1.83095416654814,1.84108316487876,2.238,14.349342397171,10.6540191959886,6.08511679663124,0.352440988568854,3.00168981245191
mp-19453,Te2MoO7,2.14004539671475,2.11772954599968,2.17021047827164,2.8869,12.0688578347843,7.88123695708613,6.22753372539079,11.7023439779147,0.246030177300178
mp-27580,Zn3(AsO3)2,1.80177212765655,1.88389415042353,1.84013256044232,3.5506,13.6411270193328,10.1988955122118,2.43701456713016,3.04479178803596,0.738767812320418
mp-770408,Rb6Ti2O7,1.69892355036947,1.69051729065396,1.7030979419869,3.2141,10.6170450138607,8.59999885397572,14.8759838435874,0.508865388298178,2.03237869810611
mp-16543,Cs3Cu5O4,2.02453637161697,2.01985266541894,1.96323971282164,1.6428,9.83712817339776,6.81298759072171,47.2161966867197,1.26776633180006,0.809968064903311
mp-562434,Cs3Ta5O14,2.09293905071314,2.5930312011235,2.08375834971332,3.7955,13.8617284051989,8.66630615271567,14.645763703161,15.4437303829451,0.133030324896398
mp-540946,LiReO4,1.66206966460495,1.66249606315323,1.64101192865866,4.0239,10.1554278842964,8.44390299554389,33.8786465855943,20.262697124862,0.078868889310922
mp-9172,Li4TiO4,1.79563283273614,1.79185768687137,1.81419316777459,4.5644,11.5166745950271,8.79928168606614,7.60093138239049,17.1988971311371,0.189706087349107
mp-29276,Cd2P6O17,1.56776037390923,1.60359061795709,1.60434048755244,4.4113,14.1763127028401,12.2916054245705,73.5043244967988,0.532716326954636,1.89077631715787
mp-565725,ZrV2O7,2.05457291182377,2.05457291182377,2.05457291182377,2.6231,10.3797127278316,7.02818144019318,6.73715646002515,0.958812557566559,1.19138729378716
mp-8459,CdSO4,1.70911142410318,1.71278923104975,1.69929154061332,3.1059,15.1134758331012,12.1724665370265,2.11115229057916,0.442196484900662,2.73511311929545
mp-4591,SrNb2O6,2.15249521253823,2.3380742888112,2.33099448948298,2.9952,12.6623002287061,7.86658393522519,12.565166668022,3.66064972704164,0.352760645661305
mp-555428,Sr5(ReO6)2,2.10642638133878,2.10738191128234,2.08564215530853,2.1949,10.5043193340941,6.9793630103724,11.6837911521485,6.15248700813993,0.248124555436273
mp-505733,Na4MoO5,1.83156527593204,1.80692551312997,1.79871529987377,2.9446,11.3867786558822,8.6453930869661,144.283103877782,28.8402987824033,0.041604523041926
mp-5449,Na2Ti6O13,2.33573297489246,2.15124511620596,2.41374235576211,2.9372,10.7179735430181,6.59563036639045,11.3012884498468,24.5002014560054,0.129301476832605
mp-553907,Rb3AgO2,1.87719090398393,1.87715475920341,1.82482585744503,1.5831,10.2168108797266,7.56985683106012,48.3022707471192,0.562843458221658,1.79739590301136
mp-28030,Li8Nb2O9,1.96436999060768,2.03139232547531,1.99232557078405,3.2228,12.0020070972008,8.33645013218771,18.0049560155516,13.1502206541278,0.131584614790527
mp-554435,TcBi3O8,2.23605864860473,2.23605864860473,2.23605864860473,2.0173,10.2853931708659,6.4794142080512,5.16624444245715,31.3150026687218,0.225497780757333
mp-4387,SrZrO3,2.17078114742136,2.16659459751934,2.16179195576263,3.6377,14.2334597600515,9.20819576490539,4.59812678911751,0.872036362042235,1.3642210386355
mp-3033,RbTaO3,1.97837902081477,1.97997632056548,1.80052558715504,3.6261,12.7026700750163,9.13935039967043,19.6704933354705,11.3648962874892,0.138827810068935
mp-29792,CaNb2O4,3.22963063058301,3.22337320519979,2.05847071876187,1.5086,13.2084424217814,6.88862995190999,0.743533983018684,1.37694935245674,2.07117156467245
mp-27297,ReCl4O,1.65839460925318,1.62327134823479,1.74088180529294,1.4565,8.02584822536611,5.1843940413433,86.7138685978091,82.4584749765702,0.023659496885628
mp-558930,Zn(PO3)2,1.59940605538431,1.59940110979079,1.5926885320112,4.7071,14.4244385400466,12.4614205394198,13.389391083974,0.510381533033607,2.03400453504552
mp-559530,Ti5(PO5)4,1.99663618869337,2.22962611215423,2.04529033635814,2.9002,11.0186461286199,7.3492035916705,12.5923397698582,43.1160758460482,0.102606564422982
mp-8727,Ba4PtO6,2.22860304675373,2.22836567241555,2.22884448537802,1.8491,11.2698381317288,7.11937787442889,1.66849886027741,3.28386271410709,0.903860564023496
mp-5418,Li6Zr2O7,1.9420511141574,1.92325903611552,1.97404172448305,3.9985,12.6439383733952,8.98290197216474,3.83229504479808,1.20104389905315,1.0935492764533
mp-7374,Ba(CuO)2,2.44273697110434,2.43835417648872,2.42169392574702,1.3793,11.7851025516662,6.92648297933524,2.86319520904032,0.472360131428907,2.46628894945339
mp-4571,CaZrO3,2.1710696326926,2.18070653229636,2.15819486376926,3.8264,14.0575055120096,9.08158231477578,3.24709522484673,1.03889575041765,1.27052804952251
mp-560261,TaBiO4,2.53578866627328,2.42683677860708,2.48689966625113,2.9009,14.2179354226234,8.22458452924142,3.79021934236662,2.70478692217004,0.633551863670084
mp-28205,Na3ReO5,1.79008503987939,1.79008508736317,1.78666136690756,2.4466,9.89324196098981,7.60635656291999,134.627349626001,23.1845051924486,0.050560166644926
mp-4661,ScOF,2.00930923951491,1.81001119886038,1.98693635278033,4.6051,12.543005985157,8.95728132331247,81.5301871450648,4.05905145811979,0.258628372365295
mp-25113,VInO4,2.02895839287059,2.05581490898378,1.98952159324798,3.0353,12.3863180302247,8.49513449420695,2.88597221915433,4.73947545024571,0.557497495630957
mp-4649,PdSe2O5,2.01004307416533,1.93410813813499,2.16922103069282,0.9992,8.80145691679736,6.00249791138289,79.4804192028078,12.6707894506336,0.091503395980297
mp-3368,LiNb3O8,2.4465764713166,2.38085197985931,2.33793313847937,3.0017,12.1455174803271,7.24833649550491,6.72919301583605,7.87397641522271,0.275606863655188
mp-8187,K2ZnO2,1.87679861732686,1.79029394793146,1.79365204819664,1.9786,13.4592156188973,10.1767446463008,6.88929792281877,0.385211579987488,2.74112862873878
mp-769582,Sr5Ta4O15,2.1751988966529,2.17520157686592,2.05140303207342,3.3709,14.2706779529009,9.35158682473159,9.32434050168746,4.93983821270933,0.309681970406583
mp-29606,Rb2Zn3O4,1.99838954911198,1.97422701582164,1.99684727758534,1.4095,14.511676401628,10.1076512059002,2.5371703353309,0.281468353374908,3.9469371544825
mp-759172,TaSb3O8,2.41774783838183,2.28504771284978,2.40297414676063,1.9503,13.8590816764896,8.32710351385721,28.935749494186,2204.64161974197,0.035012914467378
mp-505212,Cs3AuO,2.05681380294863,2.05681379808674,2.18688979603454,1.3317,7.87307262409327,5.23032547835447,25.1139979947379,1.04253451283966,0.999019289905193
mp-27576,Sc2GeO5,1.99348678952232,1.99375163698992,1.97673837419118,4.1675,15.2099103441818,10.602679880505,8.93782617787931,1.21538945603107,0.934665561776462
mp-27686,Cd2P2O7,1.79593872389901,1.79421532152638,1.77692982416301,3.0504,15.6157430916091,12.0055179796969,5.46822957375425,0.438570065019144,2.46301192814959
mp-7094,ReAgO4,2.05918626889361,2.0602843614414,2.07667472898381,2.3518,10.4437006044495,7.0392188280766,9.54724726488806,1.1873719052538,0.946938343488019
mp-754853,CaHfO3,2.08898607941748,2.09452260909258,2.07714741171637,4.4855,14.5858784728324,9.74311531919812,3.61661492762028,1.02533561402043,1.25179206981126
mp-753747,Ta3O7F,2.20706988108669,2.20783176668876,2.72502691546341,2.8542,13.6747501296866,8.18447805266917,3.15845253301279,0.731002993979663,1.68459419517925
mp-30284,HgAsO3,2.04063961296452,2.04063979183,2.54551151637544,1.2351,15.1080503256945,9.61511698902614,1.52842485345808,0.199165943395704,5.67520708099989
mp-753802,Sc2Ti2O7,2.2300246926884,2.12383214967662,2.12989732381634,3.706,11.1394782204533,7.22109550395845,3.07544578124237,6.68070107642553,0.474841003449714
mp-27742,K2CdO2,2.03251893718115,1.86078897513931,1.8254529492704,1.3833,12.2078600831047,8.83985458867613,8.7182969152334,0.400423972906683,2.61205427615167
mp-5214,TiTe3O8,2.36781502022434,2.36781501600104,2.36781498643792,2.7512,11.6799915278993,7.01968025096053,8.9712437431573,2.18867859638268,0.5683639517728
mp-27250,CsTcO4,1.62056835708957,1.62541155403793,1.61414657017261,3.4342,8.9447187667268,7.60892885651387,19.5225650838608,6.30526089247822,0.209820496868634
mp-19594,Sc2(MoO4)3,1.84862756930648,1.8369604758949,1.8165224248547,3.6176,10.9223456880608,8.1994680805949,8.24145630739765,7.19113338355176,0.260397916410356
mp-752658,Y2SeO2,2.36320312076639,2.36312920721657,2.35562395131311,2.5002,13.8887694062533,8.36771508573237,2.03297449858667,0.679512135210037,1.96353414924375
mp-542289,HgNO3,2.04044786505316,1.69160205131112,1.71932279110119,2.5875,12.1236723484692,9.18197614538378,49.8394460549676,852.34215468613,0.021237666222518
mp-761775,K2W4O13,2.17698475189883,2.14402874281107,2.31368419625497,2.228,13.7269575460671,8.72742913690449,4420.15089927826,173.740329687375,0.00598195264647
mp-29205,YBO3,1.87811625838232,1.87882791388674,1.89902489715117,5.2105,15.411652939767,11.2741503082651,7.51889247909462,4.33192777443229,0.363842418264079
mp-572510,K3AgO2,1.85317485953161,1.8540632162901,1.79897079464898,1.8096,10.7999171451794,8.10183681851213,121.517823387863,0.702470336131123,1.43177690090721
mp-3050,Y3Al5O12,1.90776216547032,1.90776214450334,1.90776218381642,4.4951,15.3454336151408,11.1037287813973,3.93406238739768,1.147525195003,1.12563073455923
mp-29958,Hg7(PO5)2,2.4559744094758,2.16467698283139,2.46944052975568,1.6533,14.982327407862,9.018148645738,1.90622115987404,1.18843885853627,1.36603810649177
mp-5207,Sc(PO3)3,1.61585183417292,1.61585179085212,1.61585176919172,5.1644,12.6772351734174,10.8142091307318,32.4203049839685,13.0414639718922,0.107523375182352
mp-7467,RbCuO2,1.55760692730868,2.48892438816449,1.71372794515349,1.2966,7.68603616317201,5.52875885990624,13.4915713102755,5.28180983674512,0.263449393599837
mp-3188,Zn(SbO3)2,2.18618639415764,2.18618639415764,2.23345928326442,0.542199999999999,5.34648647738623,3.41168673403101,1.87908457921481,0.205737834160981,5.39272873851724
mp-28940,Sr4Nb2O9,1.99324116202732,1.99287127030323,1.86454678407381,3.7258,12.5595060269853,8.90730700610018,9.19226778438629,3.25575199720522,0.415935785179602
mp-3952,BaY2O4,2.10240371242062,2.06771108233235,2.07529867729925,3.2492,13.7718972619354,9.21883028140025,3.17917363814681,0.852962333397788,1.48693186020821
mp-29920,Rb5Au3O2,1.94696725190744,1.99592998875211,2.01025643637821,0.9303,8.19178597314361,5.71968446926422,9.43251928056508,0.895740221064322,1.22241132291164
mp-18921,NaCoO2,2.55482651270101,2.58241810325129,1.96553532402753,1.1247,6.93428100042178,4.16782268689772,5.54998236664772,1.33848696695468,0.927292995566448
mp-560792,K2Mo3O10,1.75934099878335,1.74476274318315,1.84652821803513,3.3392,11.1148768690269,8.57072378664699,151.429136808373,29.7639014401194,0.040201494910265
mp-7534,K2Cd2O3,2.23337457001731,2.14289685472726,2.22942091135792,0.6527,9.95440145563688,6.3521909060014,3.21172375441413,0.225631412126894,4.74336629034195
mp-8058,YAsO4,1.87125395657564,1.92715493149876,1.89059947106731,3.6644,14.1403929317626,10.2885662509223,3.98924173253035,0.489729082398171,2.29261950896456
mp-9178,CdSe2O5,1.80017039471268,1.98089605229553,1.97442131522125,3.1531,12.7559195768372,9.18261406164713,3.90429422172342,1.14642478067394,1.12840526564484
mp-27322,Nb2Te3O11,2.10666955643262,2.22256533312297,2.33370975059025,2.5801,11.9686499579292,7.58250525325815,104.819652057219,32.7628086871162,0.040062609436805
mp-35647,Zn2PtO4,2.42316442900601,2.547683057211,2.31456947616614,1.0525,13.365652927231,7.87044618373073,2.51445310171532,0.489521542658834,2.44051181215556
mp-17953,MgNb2O6,2.37030583680672,2.20365889601817,2.13206237244598,3.4118,12.4024590618626,7.81517321762424,4.85330505832318,10.2101286944205,0.30398711485632
mp-2898,Ca(AuO2)2,2.52967755455117,2.57150840558611,2.69150220880459,1.5977,12.3919198413176,6.91804152539842,5.56972334315742,3.39410347529487,0.474170744544051
mp-9297,Ba(AuO2)2,2.46309022977235,2.51514396804636,2.62753715292477,1.5571,11.9584346118768,6.80466827443868,5.00099378660491,6.46148639190768,0.35472340833968
mp-504620,MgMo2O7,1.71228570630021,1.82935480156256,1.71783353093366,3.6797,11.1639970732079,8.75482160654277,25.890680146713,9.16205821402932,0.147769718115786
mp-4019,CaTiO3,2.53397974143441,2.53091934679871,2.53397501763534,2.3238,12.1646067854092,6.92694639459312,3.29240417511812,0.900676657340727,1.4140057760857
mp-32407,TaVO5,2.19172406566155,2.18273477087804,2.22567473140169,2.1973,11.2580144534146,7.18914663618787,8.3967120928253,0.840454834215461,1.30892616762508
mp-5594,Sc2Si2O7,1.83752891405823,1.91571105336896,1.90825731493423,4.4435,12.6781125137787,9.26607415141793,6.53723856821382,2.42421757987828,0.565474015790677
mp-559319,Zn2P2O7,1.64744098225096,1.69418803265753,1.70591296085117,3.7174,15.2673193392825,12.4799143453844,38.1415772584012,0.457832266043952,2.21042414646609
mp-29396,Cu2PbO2,3.01462101432336,2.98500834839704,2.90171760169731,0.806,13.4952451370673,6.80371101718958,3.48012684742558,0.457759051101002,2.47190123271359
mp-770419,Sr2Zr7O16,2.20145618625491,2.20145637703771,2.24989427751617,4.0217,13.4166692208774,8.51070312342383,13.4694160005517,5.04582253988336,0.272426012057426
mp-3502,Zn2Te3O8,1.95916951027725,2.07508245378346,2.19364359457046,3.3208,13.7999432561814,9.26013721810934,6.26221502809985,1.81457929220643,0.71077983288133
mp-626151,YHO2,1.94563409458202,1.96367842326589,1.8915000555115,4.1012,15.0189287581669,10.7345585024497,7.10038921492713,0.489352511653327,2.18435398906364
mp-13133,K2TiO3,1.93255681158407,1.75802852934758,1.73375399927441,3.4122,11.6542100730218,8.86857667057278,21.1744296595061,4.45828194795318,0.271528424458442
mp-667291,ReHg2O5,1.94646140470342,2.20571390257214,2.0457311871309,1.4992,12.4195077585206,8.36887284243305,9.18901872619253,0.791637405530618,1.37203013275857
mp-766217,Sr4Cu2O7,2.96403872106962,2.96403872106962,2.58489674068424,0.8102,9.15203345725582,4.77244141423883,18.7818338659143,3.30946266103406,0.355406793463953
mp-31065,Sc2(SeO3)3,1.80857838923283,1.80857820676906,1.90357868500359,3.9542,10.9056953730418,8.16080050193561,9.40879484962648,1.41727740747995,0.811861707791609
mp-29488,Na2ZnO2,1.91527208249899,1.9236408006694,1.91630247351508,1.4557,13.6626929816237,9.83579989420743,3.79615574863039,0.299918512523862,3.59766338246152
mp-19440,LiVO3,1.95341617173607,1.77973667153318,1.79571724388891,2.8587,9.98657598808191,7.46262194984806,10.4203658112144,29.3083709760617,0.130085865590042
mp-9650,MgTa2O6,2.23115045212106,2.23115045212106,2.33494111917196,2.8772,13.8727957665752,8.64412007069044,2.13465705643693,2.56688282110094,0.858036904175915
mp-29787,Ba5Pt2O9,2.16715021168354,2.16715017015434,2.37735395135011,1.9522,11.2136851152083,7.06115286221124,12.1329201414424,5.25371437908521,0.272761912884385
mp-20343,NaAuO2,1.68981802274683,2.49145074805825,1.85096933794161,1.5185,9.31351977059208,6.42700223253157,3.05225962437612,1.55981386723411,0.968728261906755
mp-7470,RbCuO,1.82497863275163,1.99192346238504,1.96202244380639,1.178,9.51904165161021,6.8270755208264,83.9453363093837,0.968933513683551,1.04397507138577
mp-3771,MgTiO3,2.22363367711501,2.25413725624683,2.0630470619935,3.5109,11.4632929860904,7.37610613827989,4.39528920415253,6.38970801498338,0.384017988185341
mp-13602,Cd3(AsO4)2,1.96054127730074,1.94898620056685,1.92727571717178,1.7035,14.5013238199969,10.3065589193001,10.5603351721318,0.292279463612455,3.51607700500694
mp-555100,NbBiO4,2.61059582662656,2.53228135680062,2.46603793969193,2.5414,12.8056723896157,7.28439232984443,9.33562441396659,2.1064482309888,0.581849331237307
mp-16913,Ag2SeO3,2.19245424353622,2.15065832014293,2.20152837365318,1.8317,11.9111570991913,7.66050689532189,8.2030735118137,1.07504035483519,1.05210316615914
mp-559571,ZrB2O5,2.08026865813048,2.0747704788723,2.06274712943686,3.8784,15.3194369583992,10.2942733870603,6.05964398264292,4.57762628796277,0.383480027842114
mp-3637,YOF,1.87020259063022,1.87381600484146,1.80999026792964,4.9612,14.2869064865548,10.6305321823892,55.1147346798389,54.6878857347305,0.036429553629595
mp-6983,NaAgO,1.96984323234109,2.19511618599107,2.17003509418627,1.3668,11.5990073846904,7.66946843781408,6.70549387025318,0.676230322137246,1.62791754529898
mp-29027,TaI2O,2.38171264429612,2.81898624331514,2.15283220665244,0.924,9.07609934815366,5.30481239868048,8.75279329823153,7.02892385232329,0.256518531189391
mp-5455,K6Ti2O7,1.66576326349214,1.65344198870115,1.66982807198825,3.4611,11.0453999784455,9.13868103919506,33.233136973377,0.59064528865118,1.72315398303564
mp-607464,Re2Cl5O4,1.72115735480519,1.78614564355766,1.7659397073513,1.2415,8.71528398284461,5.85734905471034,85.3253233018303,28.8323292637491,0.046403138822433
mp-761354,Cs2WO4,1.63870224262982,1.645908405714,1.61993441533909,4.6189,11.5995227277374,9.77158271052931,18.3946972295039,0.547717083371439,1.88012359896755
mp-14100,Cd(RhO2)2,3.1413368969278,3.14133703858723,3.141337356923,0.8498,10.0108106611212,4.83645746748714,3.64500968114639,0.568315518435942,2.03393364135164
mp-19474,Ba2V2O7,1.85024094376922,1.85922554844753,1.90305193308012,3.5033,11.1131412461318,8.18818843688424,41.3867660148925,45.5043313205041,0.04613824313714
